index,node_i,node_j,voltage,circuits,dc,x,r,capacity
LTGES0840,ES00551,ES00072,400,1,f,12.19176,1.4868000000000001,1787.4764334110814
LTGES0841,ES00305,ES00791,220,1,f,0.89096,0.17759999999999998,491.55601918804734
LTGES0842,ES00991,ES00559,400,1,f,10.32954,1.2597,1787.4764334110814
LTGES0843a,ES00991,ES00552,400,2,f,2.62236,0.3198,3574.952866822163
LTGES0843b,ES00991,ES00552,400,2,f,2.62236,0.3198,3574.952866822163
LTGES0844a,ES00553,ES00552,400,2,f,13.73172,1.6745999999999999,3574.952866822163
LTGES0844b,ES00553,ES00552,400,2,f,13.73172,1.6745999999999999,3574.952866822163
LTGES0845,ES00554,ES00559,400,1,f,3.7711799999999998,0.4599,1787.4764334110814
LTGES0846,ES01084,ES00554,400,1,f,1.32348,0.1614,1787.4764334110814
LTGES0847,ES00555,ES00556,220,1,f,10.872119999999999,2.1672,491.55601918804734
LTGES0848,ES00103,ES00102,220,1,f,5.90562,1.1772,491.55601918804734
LTGES0849a,ES00558,ES00994,220,2,f,1.8752300000000002,0.3738,983.1120383760947
LTGES0849b,ES00558,ES00994,220,2,f,1.8752300000000002,0.3738,983.1120383760947
LTGES0850a,ES00173,ES00557,220,2,f,1.21303,0.24180000000000001,983.1120383760947
LTGES0850b,ES00173,ES00557,220,2,f,1.21303,0.24180000000000001,983.1120383760947
LTGES0851,ES00558,ES00101,220,1,f,10.568109999999999,2.1066,491.55601918804734
LTGES0852a,ES00996,ES00560,400,2,f,0.6740400000000001,0.08220000000000001,3574.952866822163
LTGES0852b,ES00996,ES00560,400,2,f,0.6740400000000001,0.08220000000000001,3574.952866822163
LTGES0853,ES00525,ES00961,220,1,f,7.949409999999999,1.5846,491.55601918804734
LTGES0854a,ES00212,ES00003,220,2,f,3.6360799999999998,0.7248,983.1120383760947
LTGES0854b,ES00212,ES00003,220,2,f,3.6360799999999998,0.7248,983.1120383760947
LTGES0855a,ES00524,ES00961,220,2,f,1.5591799999999998,0.31079999999999997,983.1120383760947
LTGES0855b,ES00524,ES00961,220,2,f,1.5591799999999998,0.31079999999999997,983.1120383760947
LTGES0856,ES00961,ES00526,220,1,f,16.943289999999998,3.3773999999999997,491.55601918804734
LTGES0857,ES00525,ES00962,220,1,f,5.93873,1.1838,491.55601918804734
LTGES0858a,ES00212,ES00561,220,2,f,6.71832,1.3392,983.1120383760947
LTGES0858b,ES00212,ES00561,220,2,f,6.71832,1.3392,983.1120383760947
LTGES0859a,ES00562,ES00454,220,2,f,27.29769,5.4414,983.1120383760947
LTGES0859b,ES00562,ES00454,220,2,f,27.29769,5.4414,983.1120383760947
LTGES0860a,ES00561,ES00562,220,2,f,7.35644,1.4664,983.1120383760947
LTGES0860b,ES00561,ES00562,220,2,f,7.35644,1.4664,983.1120383760947
LTGES0861a,ES00998,ES00561,220,2,f,0.26789,0.053399999999999996,983.1120383760947
LTGES0861b,ES00998,ES00561,220,2,f,0.26789,0.053399999999999996,983.1120383760947
LTGES0862a,ES00446,ES00375,220,2,f,9.61394,1.9164,983.1120383760947
LTGES0862b,ES00446,ES00375,220,2,f,9.61394,1.9164,983.1120383760947
LTGES0863,ES00457,ES00999,220,1,f,0.00301,0.0006,491.55601918804734
LTGES0864,ES00457,ES00527,220,1,f,7.0283500000000005,1.401,491.55601918804734
LTGES0865,ES01000,ES00215,220,1,f,15.51053,3.0918,491.55601918804734
LTGES0866,ES01000,ES01204,220,1,f,3.16351,0.6305999999999999,491.55601918804734
LTGES0867a,ES01001,ES00532,220,2,f,17.03961,3.3966,983.1120383760947
LTGES0867b,ES01001,ES00532,220,2,f,17.03961,3.3966,983.1120383760947
LTGES0868a,ES00532,ES00563,220,2,f,1.4598499999999999,0.291,983.1120383760947
LTGES0868b,ES00532,ES00563,220,2,f,1.4598499999999999,0.291,983.1120383760947
LTGES0869a,ES01001,ES00346,220,2,f,8.98786,1.7915999999999999,983.1120383760947
LTGES0869b,ES01001,ES00346,220,2,f,8.98786,1.7915999999999999,983.1120383760947
LTGES0870,ES00006,ES00564,220,1,f,5.544420000000001,1.1052,491.55601918804734
LTGES0871a,ES00531,ES00736,220,2,f,12.19351,2.4305999999999996,983.1120383760947
LTGES0871b,ES00531,ES00736,220,2,f,12.19351,2.4305999999999996,983.1120383760947
LTGES0872,ES00531,ES01115,220,1,f,10.21594,2.0364,491.55601918804734
LTGES0873,ES00565,ES00156,220,1,f,8.70793,1.7358,491.55601918804734
LTGES0874,ES01014,ES00565,220,1,f,0.51471,0.1026,491.55601918804734
LTGES0875a,ES00567,ES00482,220,2,f,2.18526,0.4356,983.1120383760947
LTGES0875b,ES00567,ES00482,220,2,f,2.18526,0.4356,983.1120383760947
LTGES0876a,ES00042,ES00026,220,2,f,19.57704,3.9024,983.1120383760947
LTGES0876b,ES00042,ES00026,220,2,f,19.57704,3.9024,983.1120383760947
LTGES0877,ES00227,ES00223,220,1,f,16.75065,3.339,491.55601918804734
LTGES0878,ES00746,ES00224,400,1,f,15.4242,1.881,1787.4764334110814
LTGES0879,ES00226,ES00746,400,1,f,6.8388,0.834,1787.4764334110814
LTGES0880,ES01002,ES00770,220,1,f,3.70832,0.7392,491.55601918804734
LTGES0881,ES00232,ES01002,220,1,f,9.75541,1.9445999999999997,491.55601918804734
LTGES0882a,ES00225,ES01002,220,2,f,0.7525,0.15,983.1120383760947
LTGES0882b,ES00225,ES01002,220,2,f,0.7525,0.15,983.1120383760947
LTGES0883a,ES00778,ES00225,220,2,f,5.61967,1.1202,983.1120383760947
LTGES0883b,ES00778,ES00225,220,2,f,5.61967,1.1202,983.1120383760947
LTGES0884,ES00272,ES00779,400,1,f,7.37016,0.8988,1787.4764334110814
LTGES0885,ES00985,ES00773,220,1,f,17.32255,3.453,491.55601918804734
LTGES0886,ES00732,ES00983,220,1,f,3.18157,0.6342,491.55601918804734
LTGES0887,ES00733,ES00984,400,1,f,2.9790599999999996,0.36329999999999996,1787.4764334110814
LTGES0888a,ES00104,ES01012,400,2,f,1.49322,0.1821,3574.952866822163
LTGES0888b,ES00104,ES01012,400,2,f,1.49322,0.1821,3574.952866822163
LTGES0889a,ES00103,ES01011,220,2,f,1.82707,0.3642,983.1120383760947
LTGES0889b,ES00103,ES01011,220,2,f,1.82707,0.3642,983.1120383760947
LTGES0890a,ES00984,ES00986,400,2,f,0.85608,0.10439999999999999,3574.952866822163
LTGES0890b,ES00984,ES00986,400,2,f,0.85608,0.10439999999999999,3574.952866822163
LTGES0891a,ES00983,ES00985,220,2,f,1.04748,0.20879999999999999,983.1120383760947
LTGES0891b,ES00983,ES00985,220,2,f,1.04748,0.20879999999999999,983.1120383760947
LTGES0892a,ES00165,ES00163,400,2,f,1.6432799999999999,0.2004,3574.952866822163
LTGES0892b,ES00165,ES00163,400,2,f,1.6432799999999999,0.2004,3574.952866822163
LTGES0893,ES00164,ES00726,220,1,f,3.6872499999999997,0.735,491.55601918804734
LTGES0894a,ES00165,ES00789,400,2,f,4.09098,0.49889999999999995,3574.952866822163
LTGES0894b,ES00165,ES00789,400,2,f,4.09098,0.49889999999999995,3574.952866822163
LTGES0895a,ES00567,ES00569,220,4,f,0.7434700000000001,0.1482,1966.2240767521894
LTGES0895b,ES00567,ES00569,220,4,f,0.7434700000000001,0.1482,1966.2240767521894
LTGES0895c,ES00567,ES00569,220,4,f,0.7434700000000001,0.1482,1966.2240767521894
LTGES0895d,ES00567,ES00569,220,4,f,0.7434700000000001,0.1482,1966.2240767521894
LTGES0896a,ES00566,ES00568,132,4,f,0.9386000000000001,0.23440300000000003,676.7468915333117
LTGES0896b,ES00566,ES00568,132,4,f,0.9386000000000001,0.23440300000000003,676.7468915333117
LTGES0896c,ES00566,ES00568,132,4,f,0.9386000000000001,0.23440300000000003,676.7468915333117
LTGES0896d,ES00566,ES00568,132,4,f,0.9386000000000001,0.23440300000000003,676.7468915333117
LTGES0897,ES00869,ES00570,220,1,f,0.045149999999999996,0.009,491.55601918804734
LTGES0898a,ES00070,ES00570,220,2,f,9.52364,1.8983999999999999,983.1120383760947
LTGES0898b,ES00070,ES00570,220,2,f,9.52364,1.8983999999999999,983.1120383760947
LTGES0899,ES00867,ES00061,400,1,f,20.469659999999998,2.4962999999999997,1787.4764334110814
LTGES0900a,ES01004,ES00786,400,2,f,10.87566,1.3263,3574.952866822163
LTGES0900b,ES01004,ES00786,400,2,f,10.87566,1.3263,3574.952866822163
LTGES0901,ES00062,ES00785,400,1,f,4.373880000000001,0.5334,1787.4764334110814
LTGES0902,ES00062,ES00554,400,1,f,19.14126,2.3343,1787.4764334110814
LTGES0903,ES00749,ES00062,400,1,f,16.92726,2.0643,1787.4764334110814
LTGES0904,ES00062,ES00559,400,1,f,17.156039999999997,2.0921999999999996,1787.4764334110814
LTGES0905a,ES00780,ES00572,400,2,f,5.6260200000000005,0.6861,3574.952866822163
LTGES0905b,ES00780,ES00572,400,2,f,5.6260200000000005,0.6861,3574.952866822163
LTGES0906a,ES00572,ES00965,400,2,f,2.76012,0.3366,3574.952866822163
LTGES0906b,ES00572,ES00965,400,2,f,2.76012,0.3366,3574.952866822163
LTGES0907a,ES00982,ES00543,220,2,f,1.8752300000000002,0.3738,983.1120383760947
LTGES0907b,ES00982,ES00543,220,2,f,1.8752300000000002,0.3738,983.1120383760947
LTGES0908,ES00546,ES00125,220,1,f,2.2484699999999997,0.4482,491.55601918804734
LTGES0909,ES00548,ES00546,220,1,f,4.91834,0.9803999999999999,491.55601918804734
LTGES0910,ES00731,ES00790,220,1,f,8.79823,1.7538,491.55601918804734
LTGES0911,ES00156,ES00790,220,1,f,10.21594,2.0364,491.55601918804734
LTGES0912,ES00868,ES00162,220,1,f,3.93708,0.7847999999999999,491.55601918804734
LTGES0913a,ES00574,ES01010,220,2,f,0.01204,0.0024,983.1120383760947
LTGES0913b,ES00574,ES01010,220,2,f,0.01204,0.0024,983.1120383760947
LTGES0914,ES00574,ES00748,220,1,f,6.0290300000000006,1.2018,491.55601918804734
LTGES0915a,ES00988,ES00733,400,2,f,1.65066,0.20129999999999998,3574.952866822163
LTGES0915b,ES00988,ES00733,400,2,f,1.65066,0.20129999999999998,3574.952866822163
LTGES0916a,ES00987,ES00732,220,2,f,2.01971,0.40259999999999996,983.1120383760947
LTGES0916b,ES00987,ES00732,220,2,f,2.01971,0.40259999999999996,983.1120383760947
LTGES0917a,ES01012,ES00988,400,3,f,0.41081999999999996,0.0501,5362.429300233244
LTGES0917b,ES01012,ES00988,400,3,f,0.41081999999999996,0.0501,5362.429300233244
LTGES0917c,ES01012,ES00988,400,3,f,0.41081999999999996,0.0501,5362.429300233244
LTGES0918a,ES01011,ES00987,220,3,f,0.50267,0.1002,1474.6680575641421
LTGES0918b,ES01011,ES00987,220,3,f,0.50267,0.1002,1474.6680575641421
LTGES0918c,ES01011,ES00987,220,3,f,0.50267,0.1002,1474.6680575641421
LTGES0919,ES00558,ES00102,220,1,f,4.3253699999999995,0.8622,491.55601918804734
LTGES0920,ES00174,ES00995,400,1,f,8.18196,0.9977999999999999,1787.4764334110814
LTGES0921,ES00995,ES00559,400,1,f,1.37022,0.1671,1787.4764334110814
LTGES0922,ES00555,ES00994,220,1,f,2.07088,0.4128,491.55601918804734
LTGES0923a,ES01013,ES00555,220,2,f,0.27391,0.0546,983.1120383760947
LTGES0923b,ES01013,ES00555,220,2,f,0.27391,0.0546,983.1120383760947
LTGES0924,ES00994,ES00557,220,1,f,8.68987,1.7322,491.55601918804734
LTGES0925,ES00575,ES00156,220,1,f,2.32071,0.46259999999999996,491.55601918804734
LTGES0926a,ES01015,ES00576,220,2,f,0.02709,0.005399999999999999,983.1120383760947
LTGES0926b,ES01015,ES00576,220,2,f,0.02709,0.005399999999999999,983.1120383760947
LTGES0927,ES00576,ES00565,220,1,f,6.91096,1.3776,491.55601918804734
LTGES0928,ES00556,ES00576,220,1,f,13.12059,2.6154,491.55601918804734
LTGES0929a,ES01016,ES00556,220,2,f,0.12040000000000001,0.024,983.1120383760947
LTGES0929b,ES01016,ES00556,220,2,f,0.12040000000000001,0.024,983.1120383760947
LTGES0930,ES00565,ES00575,220,1,f,6.33304,1.2624,491.55601918804734
LTGES0931a,ES00088,ES00925,220,2,f,8.09991,1.6146,983.1120383760947
LTGES0931b,ES00088,ES00925,220,2,f,8.09991,1.6146,983.1120383760947
LTGES0932,ES00927,ES00311,220,1,f,6.962129999999999,1.3878,491.55601918804734
LTGES0933,ES00308,ES00307,220,1,f,1.33343,0.2658,491.55601918804734
LTGES0934a,ES00795,ES00123,220,4,f,0.62006,0.1236,1966.2240767521894
LTGES0934b,ES00795,ES00123,220,4,f,0.62006,0.1236,1966.2240767521894
LTGES0934c,ES00795,ES00123,220,4,f,0.62006,0.1236,1966.2240767521894
LTGES0934d,ES00795,ES00123,220,4,f,0.62006,0.1236,1966.2240767521894
LTGES0935a,ES00093,ES00706,220,2,f,4.42169,0.8814,983.1120383760947
LTGES0935b,ES00093,ES00706,220,2,f,4.42169,0.8814,983.1120383760947
LTGES0936,ES00536,ES01023,220,1,f,1.04146,0.20759999999999998,491.55601918804734
LTGES0937,ES01023,ES01022,220,1,f,2.20031,0.43859999999999993,491.55601918804734
LTGES0938,ES00863,ES00745,220,1,f,3.57889,0.7134,491.55601918804734
LTGES0939a,ES00097,ES01023,220,2,f,1.64045,0.327,983.1120383760947
LTGES0939b,ES00097,ES01023,220,2,f,1.64045,0.327,983.1120383760947
LTGES0940a,ES01110,ES00536,220,2,f,0.58093,0.11579999999999999,983.1120383760947
LTGES0940b,ES01110,ES00536,220,2,f,0.58093,0.11579999999999999,983.1120383760947
LTGES0941,ES00098,ES00860,400,1,f,9.10938,1.1109,1787.4764334110814
LTGES0942a,ES00860,ES00578,400,2,f,0.60516,0.07379999999999999,3574.952866822163
LTGES0942b,ES00860,ES00578,400,2,f,0.60516,0.07379999999999999,3574.952866822163
LTGES0943,ES00578,ES01100,400,1,f,6.590339999999999,0.8037,1787.4764334110814
LTGES0944a,ES01100,ES01024,400,2,f,0.66174,0.0807,3574.952866822163
LTGES0944b,ES01100,ES01024,400,2,f,0.66174,0.0807,3574.952866822163
LTGES0945,ES01100,ES00297,400,1,f,14.52384,1.7711999999999999,1787.4764334110814
LTGES0946a,ES01025,ES01026,400,2,f,1.0824,0.132,3574.952866822163
LTGES0946b,ES01025,ES01026,400,2,f,1.0824,0.132,3574.952866822163
LTGES0947,ES01026,ES00295,400,1,f,2.952,0.36,1787.4764334110814
LTGES0948,ES00297,ES00579,400,1,f,2.68386,0.3273,1787.4764334110814
LTGES0949,ES00297,ES00579,400,1,f,2.5313399999999997,0.3087,1787.4764334110814
LTGES0950a,ES00580,ES00581,220,2,f,3.25983,0.6497999999999999,983.1120383760947
LTGES0950b,ES00580,ES00581,220,2,f,3.25983,0.6497999999999999,983.1120383760947
LTGES0951a,ES01027,ES00582,220,2,f,2.0257300000000003,0.4038,983.1120383760947
LTGES0951b,ES01027,ES00582,220,2,f,2.0257300000000003,0.4038,983.1120383760947
LTGES0952a,ES00582,ES01028,220,2,f,0.05719,0.0114,983.1120383760947
LTGES0952b,ES00582,ES01028,220,2,f,0.05719,0.0114,983.1120383760947
LTGES0953a,ES00582,ES00581,220,2,f,0.6050099999999999,0.12059999999999998,983.1120383760947
LTGES0953b,ES00582,ES00581,220,2,f,0.6050099999999999,0.12059999999999998,983.1120383760947
LTGES0954a,ES00431,ES00584,400,2,f,1.95078,0.23789999999999997,3574.952866822163
LTGES0954b,ES00431,ES00584,400,2,f,1.95078,0.23789999999999997,3574.952866822163
LTGES0955a,ES01007,ES00573,400,4,f,2.4698399999999996,0.30119999999999997,7149.905733644326
LTGES0955b,ES01007,ES00573,400,4,f,2.4698399999999996,0.30119999999999997,7149.905733644326
LTGES0955c,ES01007,ES00573,400,4,f,2.4698399999999996,0.30119999999999997,7149.905733644326
LTGES0955d,ES01007,ES00573,400,4,f,2.4698399999999996,0.30119999999999997,7149.905733644326
LTGES0956a,ES01007,ES00046,400,2,f,4.01964,0.49019999999999997,3574.952866822163
LTGES0956b,ES01007,ES00046,400,2,f,4.01964,0.49019999999999997,3574.952866822163
LTGES0957,ES00584,ES00585,400,1,f,0.52398,0.0639,1787.4764334110814
LTGES0958a,ES00585,ES00573,400,2,f,0.85608,0.10439999999999999,3574.952866822163
LTGES0958b,ES00585,ES00573,400,2,f,0.85608,0.10439999999999999,3574.952866822163
LTGES0959,ES00583,ES00586,220,1,f,1.00534,0.2004,491.55601918804734
LTGES0960a,ES00861,ES00586,220,2,f,0.66521,0.1326,983.1120383760947
LTGES0960b,ES00861,ES00586,220,2,f,0.66521,0.1326,983.1120383760947
LTGES0961a,ES00430,ES01029,220,2,f,1.4147,0.282,983.1120383760947
LTGES0961b,ES00430,ES01029,220,2,f,1.4147,0.282,983.1120383760947
LTGES0962,ES00430,ES00861,220,1,f,0.59297,0.1182,491.55601918804734
LTGES0963,ES00430,ES00861,220,1,f,0.59297,0.1182,491.55601918804734
LTGES0964,ES00587,ES00580,220,1,f,2.31469,0.46140000000000003,491.55601918804734
LTGES0965,ES00587,ES00580,220,1,f,2.32372,0.46319999999999995,491.55601918804734
LTGES0966,ES00580,ES00692,220,1,f,29.47994,5.876399999999999,491.55601918804734
LTGES0967,ES00692,ES00026,220,1,f,5.61365,1.1189999999999998,491.55601918804734
LTGES0968a,ES00587,ES01030,220,2,f,0.95718,0.1908,983.1120383760947
LTGES0968b,ES00587,ES01030,220,2,f,0.95718,0.1908,983.1120383760947
LTGES0969,ES00045,ES00587,220,1,f,1.5682099999999999,0.3126,491.55601918804734
LTGES0970,ES00587,ES00045,220,1,f,1.5712199999999998,0.3132,491.55601918804734
LTGES0971a,ES00045,ES01031,220,2,f,2.77522,0.5532,983.1120383760947
LTGES0971b,ES00045,ES01031,220,2,f,2.77522,0.5532,983.1120383760947
LTGES0972a,ES00045,ES00294,220,2,f,9.10525,1.815,983.1120383760947
LTGES0972b,ES00045,ES00294,220,2,f,9.10525,1.815,983.1120383760947
LTGES0973,ES01032,ES00045,220,1,f,1.81503,0.3618,491.55601918804734
LTGES0974a,ES00294,ES00296,220,2,f,1.79396,0.3576,983.1120383760947
LTGES0974b,ES00294,ES00296,220,2,f,1.79396,0.3576,983.1120383760947
LTGES0975,ES00045,ES00588,220,1,f,4.05748,0.8088,491.55601918804734
LTGES0976,ES01031,ES00588,220,1,f,1.1799199999999999,0.2352,491.55601918804734
LTGES0977,ES01033,ES00588,220,1,f,8.98786,1.7915999999999999,491.55601918804734
LTGES0978a,ES01033,ES00589,220,2,f,1.01437,0.2022,983.1120383760947
LTGES0978b,ES01033,ES00589,220,2,f,1.01437,0.2022,983.1120383760947
LTGES0979,ES01031,ES00588,220,1,f,1.16788,0.23279999999999998,491.55601918804734
LTGES0980,ES00590,ES01035,220,1,f,2.0167,0.40199999999999997,491.55601918804734
LTGES0981,ES01035,ES01033,220,1,f,5.812309999999999,1.1585999999999999,491.55601918804734
LTGES0982a,ES01035,ES01034,220,2,f,1.1167099999999999,0.2226,983.1120383760947
LTGES0982b,ES01035,ES01034,220,2,f,1.1167099999999999,0.2226,983.1120383760947
LTGES0983,ES00590,ES00097,220,1,f,1.45082,0.2892,491.55601918804734
LTGES0984,ES00589,ES01020,220,1,f,8.42198,1.6788,491.55601918804734
LTGES0985,ES01020,ES00220,220,1,f,2.20633,0.43979999999999997,491.55601918804734
LTGES0986a,ES00097,ES00577,220,2,f,12.4614,2.484,983.1120383760947
LTGES0986b,ES00097,ES00577,220,2,f,12.4614,2.484,983.1120383760947
LTGES0987a,ES00097,ES00536,220,2,f,0.94514,0.1884,983.1120383760947
LTGES0987b,ES00097,ES00536,220,2,f,0.94514,0.1884,983.1120383760947
LTGES0988a,ES00743,ES00591,220,2,f,1.39965,0.279,983.1120383760947
LTGES0988b,ES00743,ES00591,220,2,f,1.39965,0.279,983.1120383760947
LTGES0989a,ES00591,ES00420,220,2,f,1.27624,0.2544,983.1120383760947
LTGES0989b,ES00591,ES00420,220,2,f,1.27624,0.2544,983.1120383760947
LTGES0990,ES00420,ES00591,220,1,f,1.62841,0.3246,491.55601918804734
LTGES0991a,ES01036,ES00593,220,2,f,0.03612,0.0072,983.1120383760947
LTGES0991b,ES01036,ES00593,220,2,f,0.03612,0.0072,983.1120383760947
LTGES0992,ES00592,ES00593,220,1,f,1.18293,0.2358,491.55601918804734
LTGES0993,ES00593,ES00044,220,1,f,8.67482,1.7291999999999998,491.55601918804734
LTGES0994a,ES01038,ES01037,220,2,f,2.99796,0.5976,983.1120383760947
LTGES0994b,ES01038,ES01037,220,2,f,2.99796,0.5976,983.1120383760947
LTGES0995a,ES00594,ES01039,220,2,f,2.05282,0.4092,983.1120383760947
LTGES0995b,ES00594,ES01039,220,2,f,2.05282,0.4092,983.1120383760947
LTGES0996,ES00594,ES00595,220,1,f,3.2207,0.6419999999999999,491.55601918804734
LTGES0997,ES00141,ES00136,220,1,f,1.91436,0.3816,491.55601918804734
LTGES0998,ES01040,ES00595,220,1,f,6.70026,1.3356000000000001,491.55601918804734
LTGES0999,ES01037,ES00595,220,1,f,7.52801,1.5006,491.55601918804734
LTGES1000,ES01039,ES00141,220,1,f,5.09292,1.0152,491.55601918804734
LTGES1001,ES00215,ES01041,220,1,f,3.75347,0.7482,491.55601918804734
LTGES1002,ES01041,ES01068,220,1,f,9.960090000000001,1.9854,491.55601918804734
LTGES1003a,ES01041,ES01042,220,2,f,0.64113,0.1278,983.1120383760947
LTGES1003b,ES01041,ES01042,220,2,f,0.64113,0.1278,983.1120383760947
LTGES1004,ES00596,ES01049,220,1,f,5.37887,1.0722,491.55601918804734
LTGES1005a,ES00215,ES00597,220,2,f,13.98145,2.787,983.1120383760947
LTGES1005b,ES00215,ES00597,220,2,f,13.98145,2.787,983.1120383760947
LTGES1006a,ES00597,ES00304,220,2,f,8.95174,1.7843999999999998,983.1120383760947
LTGES1006b,ES00597,ES00304,220,2,f,8.95174,1.7843999999999998,983.1120383760947
LTGES1007,ES00598,ES00375,220,1,f,2.6488,0.528,491.55601918804734
LTGES1008a,ES00435,ES00599,220,2,f,10.535,2.1,983.1120383760947
LTGES1008b,ES00435,ES00599,220,2,f,10.535,2.1,983.1120383760947
LTGES1009a,ES00600,ES01044,400,2,f,0.4428,0.054,3574.952866822163
LTGES1009b,ES00600,ES01044,400,2,f,0.4428,0.054,3574.952866822163
LTGES1010,ES01046,ES01045,220,1,f,0.060200000000000004,0.012,491.55601918804734
LTGES1011a,ES00602,ES00604,220,2,f,4.40965,0.879,983.1120383760947
LTGES1011b,ES00602,ES00604,220,2,f,4.40965,0.879,983.1120383760947
LTGES1012a,ES00601,ES00603,132,2,f,5.567,1.390285,338.37344576665583
LTGES1012b,ES00601,ES00603,132,2,f,5.567,1.390285,338.37344576665583
LTGES1013,ES01077,ES00020,220,1,f,1.2100199999999999,0.24119999999999997,491.55601918804734
LTGES1014a,ES00073,ES01047,220,2,f,2.4742200000000003,0.4932,983.1120383760947
LTGES1014b,ES00073,ES01047,220,2,f,2.4742200000000003,0.4932,983.1120383760947
LTGES1015a,ES00228,ES00605,220,2,f,9.18953,1.8318,983.1120383760947
LTGES1015b,ES00228,ES00605,220,2,f,9.18953,1.8318,983.1120383760947
LTGES1016a,ES00605,ES00439,220,2,f,9.68317,1.9302000000000001,983.1120383760947
LTGES1016b,ES00605,ES00439,220,2,f,9.68317,1.9302000000000001,983.1120383760947
LTGES1017a,ES00599,ES00606,220,2,f,2.70298,0.5388000000000001,983.1120383760947
LTGES1017b,ES00599,ES00606,220,2,f,2.70298,0.5388000000000001,983.1120383760947
LTGES1018a,ES00051,ES00606,220,2,f,15.97106,3.1836,983.1120383760947
LTGES1018b,ES00051,ES00606,220,2,f,15.97106,3.1836,983.1120383760947
LTGES1019,ES01044,ES00229,400,1,f,7.12908,0.8694,1787.4764334110814
LTGES1020a,ES00607,ES00491,220,2,f,4.43975,0.885,983.1120383760947
LTGES1020b,ES00607,ES00491,220,2,f,4.43975,0.885,983.1120383760947
LTGES1021a,ES00491,ES00929,220,2,f,5.2735199999999995,1.0512,983.1120383760947
LTGES1021b,ES00491,ES00929,220,2,f,5.2735199999999995,1.0512,983.1120383760947
LTGES1022,ES00026,ES00096,220,1,f,14.67074,2.9244,491.55601918804734
LTGES1023,ES00096,ES00580,220,1,f,20.826189999999997,4.1514,491.55601918804734
LTGES1024,ES00027,ES00026,220,1,f,3.7956099999999995,0.7565999999999999,491.55601918804734
LTGES1025,ES00073,ES00608,220,1,f,4.74075,0.945,491.55601918804734
LTGES1026,ES00602,ES00030,220,1,f,5.34877,1.0662,491.55601918804734
LTGES1027,ES00859,ES00860,400,1,f,5.9802599999999995,0.7293,1787.4764334110814
LTGES1028a,ES00118,ES00115,400,2,f,1.8819000000000001,0.2295,3574.952866822163
LTGES1028b,ES00118,ES00115,400,2,f,1.8819000000000001,0.2295,3574.952866822163
LTGES1029,ES01092,ES01142,400,1,f,9.22992,1.1256000000000002,1787.4764334110814
LTGES1030a,ES00007,ES00186,400,2,f,16.93464,2.0652,3574.952866822163
LTGES1030b,ES00007,ES00186,400,2,f,16.93464,2.0652,3574.952866822163
LTGES1031a,ES01116,ES00552,400,2,f,5.867100000000001,0.7155,3574.952866822163
LTGES1031b,ES01116,ES00552,400,2,f,5.867100000000001,0.7155,3574.952866822163
LTGES1032a,ES00378,ES00372,220,2,f,6.54073,1.3038,983.1120383760947
LTGES1032b,ES00378,ES00372,220,2,f,6.54073,1.3038,983.1120383760947
LTGES1033,ES01050,ES00374,220,1,f,0.02408,0.0048,491.55601918804734
LTGES1034,ES01051,ES01052,220,1,f,2.3508099999999996,0.46859999999999996,491.55601918804734
LTGES1035,ES01053,ES00056,220,1,f,13.03932,2.5991999999999997,491.55601918804734
LTGES1036a,ES00078,ES00248,220,3,f,1.00835,0.20099999999999998,1474.6680575641421
LTGES1036b,ES00078,ES00248,220,3,f,1.00835,0.20099999999999998,1474.6680575641421
LTGES1036c,ES00078,ES00248,220,3,f,1.00835,0.20099999999999998,1474.6680575641421
LTGES1037a,ES00077,ES00247,132,3,f,1.2730000000000001,0.317915,507.5601686499838
LTGES1037b,ES00077,ES00247,132,3,f,1.2730000000000001,0.317915,507.5601686499838
LTGES1037c,ES00077,ES00247,132,3,f,1.2730000000000001,0.317915,507.5601686499838
LTGES1038,ES00322,ES01246,220,1,f,2.96786,0.5915999999999999,491.55601918804734
LTGES1039,ES00320,ES00718,220,1,f,1.52908,0.3048,491.55601918804734
LTGES1040,ES00322,ES00319,220,1,f,5.48121,1.0926,491.55601918804734
LTGES1041,ES01056,ES00609,220,1,f,5.339739999999999,1.0643999999999998,491.55601918804734
LTGES1042a,ES00362,ES00610,400,2,f,5.24472,0.6396,3574.952866822163
LTGES1042b,ES00362,ES00610,400,2,f,5.24472,0.6396,3574.952866822163
LTGES1043,ES01058,ES00332,220,1,f,5.6588,1.128,491.55601918804734
LTGES1044a,ES00612,ES01148,400,2,f,5.8917,0.7184999999999999,3574.952866822163
LTGES1044b,ES00612,ES01148,400,2,f,5.8917,0.7184999999999999,3574.952866822163
LTGES1045,ES00611,ES01061,220,1,f,1.33945,0.267,491.55601918804734
LTGES1046,ES01061,ES01062,220,1,f,3.6481199999999996,0.7272,491.55601918804734
LTGES1047a,ES00611,ES00405,220,2,f,1.49898,0.2988,983.1120383760947
LTGES1047b,ES00611,ES00405,220,2,f,1.49898,0.2988,983.1120383760947
LTGES1048a,ES00611,ES01063,220,2,f,1.9745599999999999,0.39359999999999995,983.1120383760947
LTGES1048b,ES00611,ES01063,220,2,f,1.9745599999999999,0.39359999999999995,983.1120383760947
LTGES1049,ES00613,ES01178,220,1,f,1.08059,0.21539999999999998,491.55601918804734
